# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
 1224       1.438904160795e-10       2.183311664438e-15       5.305931535872e-17 
 1225       1.433392263248e-10       2.176215832796e-15       5.644807934927e-17 
 1226       1.427841970294e-10       2.169148364646e-15       5.984017341445e-17 
 1227       1.422255102660e-10       2.162109129307e-15       6.323421434175e-17 
 1228       1.416633493500e-10       2.155097994086e-15       6.662880999419e-17 
 1229       1.410978988418e-10       2.148114824265e-15       7.002255929226e-17 
 1230       1.405293445498e-10       2.141159483100e-15       7.341405219587e-17 
 1231       1.399578735323e-10       2.134231831816e-15       7.680186968634e-17 
 1232       1.393836741008e-10       2.127331729599e-15       8.018458374830e-17 
 1233       1.388069358221e-10       2.120459033595e-15       8.356075735169e-17 
 1234       1.382278495207e-10       2.113613598902e-15       8.692894443367e-17 
 1235       1.376466072819e-10       2.106795278567e-15       9.028768988061e-17 
 1236       1.370634024540e-10       2.100003923577e-15       9.363552951005e-17 
 1237       1.364784296508e-10       2.093239382859e-15       9.697099005260e-17 
 1238       1.358918847543e-10       2.086501503272e-15       1.002925891339e-16 
 1239       1.353039649172e-10       2.079790129603e-15       1.035988352568e-16 
 1240       1.347148685656e-10       2.073105104559e-15       1.068882277828e-16 
 1241       1.341247954011e-10       2.066446268767e-15       1.101592569145e-16 
 1242       1.335339464040e-10       2.059813460765e-15       1.134104036773e-16 
 1243       1.329425238355e-10       2.053206516998e-15       1.166401399016e-16 
 1244       1.323507312401e-10       2.046625271814e-15       1.198469282044e-16 
 1245       1.317587734483e-10       2.040069557457e-15       1.230292219715e-16 
 1246       1.311668453196e-10       2.033539219801e-15       1.261859555572e-16 
 1247       1.305750978198e-10       2.027034165771e-15       1.293180212153e-16 
 1248       1.299836715506e-10       2.020554316466e-15       1.324268094601e-16 
 1249       1.293927079749e-10       2.014099591471e-15       1.355137204403e-16 
 1250       1.288023494187e-10       2.007669908851e-15       1.385801639589e-16 
 1251       1.282127390724e-10       2.001265185148e-15       1.416275594925e-16 
 1252       1.276240209930e-10       1.994885335379e-15       1.446573362119e-16 
 1253       1.270363401051e-10       1.988530273028e-15       1.476709330012e-16 
 1254       1.264498422033e-10       1.982199910045e-15       1.506697984782e-16 
 1255       1.258646739536e-10       1.975894156840e-15       1.536553910138e-16 
 1256       1.252809828946e-10       1.969612922284e-15       1.566291787518e-16 
 1257       1.246989174403e-10       1.963356113700e-15       1.595926396290e-16 
 1258       1.241186268805e-10       1.957123636858e-15       1.625472613950e-16 
 1259       1.235402613835e-10       1.950915395978e-15       1.654945416316e-16 
 1260       1.229639719971e-10       1.944731293721e-15       1.684359877732e-16 
 1261       1.223899106509e-10       1.938571231186e-15       1.713731171262e-16 
 1262       1.218182301573e-10       1.932435107905e-15       1.743074568887e-16 
 1263       1.212490842138e-10       1.926322821842e-15       1.772405441710e-16 
 1264       1.206826274043e-10       1.920234269388e-15       1.801739260146e-16 
 1265       1.201190152008e-10       1.914169345355e-15       1.831091594125e-16 
 1266       1.195584039655e-10       1.908127942976e-15       1.860478113289e-16 
 1267       1.190009509518e-10       1.902109953897e-15       1.889914587189e-16 
 1268       1.184468143067e-10       1.896115268176e-15       1.919416885485e-16 
 1269       1.178961530718e-10       1.890143774280e-15       1.949000978144e-16 
 1270       1.173491271856e-10       1.884195359076e-15       1.978682935637e-16 
 1271       1.168058974848e-10       1.878269907834e-15       2.008478929135e-16 
 1272       1.162666257060e-10       1.872367304216e-15       2.038405230714e-16 
 1273       1.157314744876e-10       1.866487430279e-15       2.068478213545e-16 
 1274       1.152006073714e-10       1.860630166467e-15       2.098714352099e-16 
 1275       1.146741888040e-10       1.854795391608e-15       2.129130222340e-16 
 1276       1.141523841391e-10       1.848982982908e-15       2.159742501927e-16 
 1277       1.136353596384e-10       1.843192815954e-15       2.190567970408e-16 
 1278       1.131232824741e-10       1.837424764701e-15       2.221623509423e-16 
 1279       1.126163207298e-10       1.831678701474e-15       2.252926102898e-16 
 1280       1.121146434027e-10       1.825954496965e-15       2.284492837246e-16 
 1281       1.116184204054e-10       1.820252020224e-15       2.316340901563e-16 
 1282       1.111278225669e-10       1.814571138659e-15       2.348487587828e-16 
 1283       1.106430216350e-10       1.808911718031e-15       2.380950291100e-16 
 1284       1.101641902776e-10       1.803273622451e-15       2.413746509714e-16 
 1285       1.096914807432e-10       1.797656726866e-15       2.446886853851e-16 
 1286       1.092249605730e-10       1.792060954695e-15       2.480353983766e-16 
 1287       1.087646761606e-10       1.786486240614e-15       2.514123432323e-16 
 1288       1.083106740274e-10       1.780932518099e-15       2.548170574578e-16 
 1289       1.078630008222e-10       1.775399719429e-15       2.582470627474e-16 
 1290       1.074217033219e-10       1.769887775675e-15       2.616998649527e-16 
 1291       1.069868284313e-10       1.764396616702e-15       2.651729540518e-16 
 1292       1.065584231833e-10       1.758926171166e-15       2.686638041185e-16 
 1293       1.061365347391e-10       1.753476366508e-15       2.721698732911e-16 
 1294       1.057212103881e-10       1.748047128954e-15       2.756886037418e-16 
 1295       1.053124975485e-10       1.742638383511e-15       2.792174216451e-16 
 1296       1.049104437669e-10       1.737250053965e-15       2.827537371475e-16 
 1297       1.045150967190e-10       1.731882062874e-15       2.862949443364e-16 
 1298       1.041265042090e-10       1.726534331571e-15       2.898384212086e-16 
 1299       1.037447141705e-10       1.721206780157e-15       2.933815296403e-16 
 1300       1.033697746661e-10       1.715899327499e-15       2.969216153552e-16 
 1301       1.030017338879e-10       1.710611891229e-15       3.004560078941e-16 
 1302       1.026406401572e-10       1.705344387735e-15       3.039820205839e-16 
 1303       1.022865419251e-10       1.700096732168e-15       3.074969505064e-16 
 1304       1.019394877724e-10       1.694868838428e-15       3.109980784675e-16 
 1305       1.015995264096e-10       1.689660619170e-15       3.144826689663e-16 
 1306       1.012667066775e-10       1.684471985795e-15       3.179479701640e-16 
 1307       1.009410775468e-10       1.679302848452e-15       3.213912138532e-16 
 1308       1.006226881184e-10       1.674153116030e-15       3.248096154264e-16 
 1309       1.003115876237e-10       1.669022696159e-15       3.282003738457e-16 
 1310       1.000078254248e-10       1.663911495205e-15       3.315606716114e-16 
 1311       9.971145101416e-11       1.658819418268e-15       3.348876747313e-16 
 1312       9.942251401523e-11       1.653746369178e-15       3.381785326895e-16 
 1313       9.914106418234e-11       1.648692250493e-15       3.414303784157e-16 
 1314       9.886715140089e-11       1.643656963495e-15       3.446403282540e-16 
 1315       9.860082568748e-11       1.638640408190e-15       3.478054819321e-16 
 1316       9.834213719004e-11       1.633642483299e-15       3.509229225303e-16 
 1317       9.809113618800e-11       1.628663086264e-15       3.539897164506e-16 
 1318       9.784787309236e-11       1.623702113234e-15       3.570029133856e-16 
 1319       9.761239844587e-11       1.618759459072e-15       3.599595462876e-16 
 1320       9.738476292315e-11       1.613835017348e-15       3.628566313377e-16 
 1321       9.716501733085e-11       1.608928680333e-15       3.656911679150e-16 
 1322       9.695321260772e-11       1.604040339001e-15       3.684601385653e-16 
 1323       9.674939982482e-11       1.599169883024e-15       3.711605089701e-16 
 1324       9.655361185027e-11       1.594317210728e-15       3.737901239128e-16 
 1325       9.636580812179e-11       1.589482259085e-15       3.763504060648e-16 
 1326       9.618592926454e-11       1.584664974047e-15       3.788436869409e-16 
 1327       9.601391537002e-11       1.579865300613e-15       3.812723136372e-16 
 1328       9.584970599493e-11       1.575083182830e-15       3.836386488612e-16 
 1329       9.569324016008e-11       1.570318563787e-15       3.859450709622e-16 
 1330       9.554445634923e-11       1.565571385614e-15       3.881939739617e-16 
 1331       9.540329250799e-11       1.560841589482e-15       3.903877675835e-16 
 1332       9.526968604273e-11       1.556129115597e-15       3.925288772843e-16 
 1333       9.514357381939e-11       1.551433903199e-15       3.946197442841e-16 
 1334       9.502489216244e-11       1.546755890564e-15       3.966628255960e-16 
 1335       9.491357685368e-11       1.542095014994e-15       3.986605940573e-16 
 1336       9.480956313120e-11       1.537451212819e-15       4.006155383590e-16 
 1337       9.471278568819e-11       1.532824419397e-15       4.025301630769e-16 
 1338       9.462317867186e-11       1.528214569107e-15       4.044069887014e-16 
 1339       9.454067568233e-11       1.523621595349e-15       4.062485516681e-16 
 1340       9.446520977146e-11       1.519045430542e-15       4.080574043880e-16 
 1341       9.439671344178e-11       1.514486006122e-15       4.098361152781e-16 
 1342       9.433511864535e-11       1.509943252537e-15       4.115872687911e-16 
 1343       9.428035678262e-11       1.505417099249e-15       4.133134654465e-16 
 1344       9.423235870135e-11       1.500907474728e-15       4.150173218605e-16 
 1345       9.419105469548e-11       1.496414306452e-15       4.167014707763e-16 
 1346       9.415637450398e-11       1.491937520902e-15       4.183685610948e-16 
 1347       9.412824730975e-11       1.487477043564e-15       4.200212579043e-16 
 1348       9.410660173851e-11       1.483032798923e-15       4.216622425115e-16 
 1349       9.409136585767e-11       1.478604710463e-15       4.232942124715e-16 
 1350       9.408246717521e-11       1.474192700662e-15       4.249198816181e-16 
 1351       9.407983263855e-11       1.469796690993e-15       4.265419800943e-16 
 1352       9.408338863346e-11       1.465416601920e-15       4.281632543824e-16 
 1353       9.409306098290e-11       1.461052352895e-15       4.297864673346e-16 
 1354       9.410877494593e-11       1.456703862358e-15       4.314143982031e-16 
 1355       9.413045521659e-11       1.452371047733e-15       4.330498426707e-16 
 1356       9.415802592275e-11       1.448053825424e-15       4.346956128807e-16 
 1357       9.419141062502e-11       1.443752110818e-15       4.363545374678e-16 
 1358       9.423053231562e-11       1.439465818278e-15       4.380294615879e-16 
 1359       9.427531341727e-11       1.435194861141e-15       4.397232469487e-16 
 1360       9.432567578203e-11       1.430939151720e-15       4.414387718402e-16 
 1361       9.438154069026e-11       1.426698601295e-15       4.431789311646e-16 
 1362       9.444282884939e-11       1.422473120117e-15       4.449466364668e-16 
 1363       9.450945432804e-11       1.418262625366e-15       4.467437976685e-16 
 1364       9.458130628902e-11       1.414067065130e-15       4.485682562546e-16 
 1365       9.465826705808e-11       1.409886394680e-15       4.504168192450e-16 
 1366       9.474021816948e-11       1.405720568526e-15       4.522862744714e-16 
 1367       9.482704036451e-11       1.401569540419e-15       4.541733905408e-16 
 1368       9.491861358993e-11       1.397433263344e-15       4.560749168013e-16 
 1369       9.501481699651e-11       1.393311689523e-15       4.579875833056e-16 
 1370       9.511552893747e-11       1.389204770412e-15       4.599081007764e-16 
 1371       9.522062696701e-11       1.385112456696e-15       4.618331605706e-16 
 1372       9.532998783877e-11       1.381034698292e-15       4.637594346442e-16 
 1373       9.544348750433e-11       1.376971444345e-15       4.656835755164e-16 
 1374       9.556100111170e-11       1.372922643224e-15       4.676022162349e-16 
 1375       9.568240300379e-11       1.368888242526e-15       4.695119703399e-16 
 1376       9.580756671694e-11       1.364868189068e-15       4.714094318290e-16 
 1377       9.593636497937e-11       1.360862428890e-15       4.732911751217e-16 
 1378       9.606866970967e-11       1.356870907248e-15       4.751537550242e-16 
 1379       9.620435201532e-11       1.352893568619e-15       4.769937066936e-16 
 1380       9.634328219115e-11       1.348930356695e-15       4.788075456032e-16 
 1381       9.648532971783e-11       1.344981214380e-15       4.805917675061e-16 
 1382       9.663036326036e-11       1.341046083792e-15       4.823428484008e-16 
 1383       9.677825066660e-11       1.337124906258e-15       4.840572444952e-16 
 1384       9.692885896567e-11       1.333217622315e-15       4.857313921714e-16 
 1385       9.708205436653e-11       1.329324171707e-15       4.873617079504e-16 
 1386       9.723770225642e-11       1.325444493381e-15       4.889445884564e-16 
 1387       9.739566719934e-11       1.321578525489e-15       4.904764103816e-16 
 1388       9.755581293458e-11       1.317726205385e-15       4.919535304511e-16 
 1389       9.771800237517e-11       1.313887469621e-15       4.933722853868e-16 
 1390       9.788209760640e-11       1.310062253948e-15       4.947289918727e-16 
 1391       9.804795988426e-11       1.306250493314e-15       4.960199465191e-16 
 1392       9.821544963400e-11       1.302452121861e-15       4.972414258273e-16 
 1393       9.838442644855e-11       1.298667072922e-15       4.983896861542e-16 
 1394       9.855474908705e-11       1.294895279025e-15       4.994609636771e-16 
 1395       9.872627547331e-11       1.291136671882e-15       5.004514743580e-16 
 1396       9.889886269435e-11       1.287391182396e-15       5.013574139084e-16 
 1397       9.907236699881e-11       1.283658740656e-15       5.021749577537e-16 
 1398       9.924664379551e-11       1.279939275932e-15       5.029002609980e-16 
 1399       9.942154765190e-11       1.276232716679e-15       5.035294583889e-16 
 1400       9.959693229256e-11       1.272538990530e-15       5.040586642815e-16 
 1401       9.977265059769e-11       1.268858024298e-15       5.044839726035e-16 
 1402       9.994856205539e-11       1.265189750360e-15       5.048026888525e-16 
 1403       1.001245552067e-10       1.261534125883e-15       5.050170402181e-16 
 1404       1.003005254316e-10       1.257891113798e-15       5.051305040887e-16 
 1405       1.004763675156e-10       1.254260676424e-15       5.051465795695e-16 
 1406       1.006519756484e-10       1.250642775469e-15       5.050687875225e-16 
 1407       1.008272434231e-10       1.247037372032e-15       5.049006706063e-16 
 1408       1.010020638350e-10       1.243444426595e-15       5.046457933156e-16 
 1409       1.011763292806e-10       1.239863899028e-15       5.043077420211e-16 
 1410       1.013499315565e-10       1.236295748584e-15       5.038901250096e-16 
 1411       1.015227618583e-10       1.232739933897e-15       5.033965725232e-16 
 1412       1.016947107797e-10       1.229196412984e-15       5.028307367994e-16 
 1413       1.018656683114e-10       1.225665143242e-15       5.021962921107e-16 
 1414       1.020355238397e-10       1.222146081443e-15       5.014969348048e-16 
 1415       1.022041661461e-10       1.218639183740e-15       5.007363833437e-16 
 1416       1.023714834057e-10       1.215144405660e-15       4.999183783439e-16 
 1417       1.025373631862e-10       1.211661702102e-15       4.990466826161e-16 
 1418       1.027016924473e-10       1.208191027343e-15       4.981250812050e-16 
 1419       1.028643575390e-10       1.204732335026e-15       4.971573814289e-16 
 1420       1.030252442009e-10       1.201285578167e-15       4.961474129195e-16 
 1421       1.031842375613e-10       1.197850709150e-15       4.950990276619e-16 
 1422       1.033412221357e-10       1.194427679727e-15       4.940161000342e-16 
 1423       1.034960818261e-10       1.191016441015e-15       4.929025268472e-16 
 1424       1.036486999198e-10       1.187616943497e-15       4.917622273841e-16 
 1425       1.037989590883e-10       1.184229137016e-15       4.905991434407e-16 
 1426       1.039467413865e-10       1.180852970780e-15       4.894172393646e-16 
 1427       1.040919282512e-10       1.177488393356e-15       4.882205020955e-16 
 1428       1.042344005005e-10       1.174135352671e-15       4.870129412044e-16 
 1429       1.043740383324e-10       1.170793796009e-15       4.857985889339e-16 
 1430       1.045107213240e-10       1.167463670010e-15       4.845815002377e-16 
 1431       1.046443284303e-10       1.164144920670e-15       4.833657528203e-16 
 1432       1.047747379831e-10       1.160837493338e-15       4.821554471769e-16 
 1433       1.049018276901e-10       1.157541332713e-15       4.809547066333e-16 
 1434       1.050254746337e-10       1.154256382849e-15       4.797676773854e-16 
 1435       1.051455552700e-10       1.150982587147e-15       4.785985285388e-16 
 1436       1.052619454277e-10       1.147719888356e-15       4.774514521494e-16 
 1437       1.053745203073e-10       1.144468228572e-15       4.763306632620e-16 
 1438       1.054831544795e-10       1.141227549236e-15       4.752403999512e-16 
 1439       1.055877218848e-10       1.137997791133e-15       4.741849233603e-16 
 1440       1.056880958318e-10       1.134778894391e-15       4.731685177414e-16 
 1441       1.057841639064e-10       1.131570803615e-15       4.721944199974e-16 
 1442       1.058758728645e-10       1.128373483350e-15       4.712615963412e-16 
 1443       1.059631841927e-10       1.125186902771e-15       4.703679330009e-16 
 1444       1.060460592394e-10       1.122011030563e-15       4.695113037276e-16 
 1445       1.061244592151e-10       1.118845834917e-15       4.686895697730e-16 
 1446       1.061983451918e-10       1.115691283533e-15       4.679005798676e-16 
 1447       1.062676781030e-10       1.112547343612e-15       4.671421701986e-16 
 1448       1.063324187434e-10       1.109413981864e-15       4.664121643876e-16 
 1449       1.063925277689e-10       1.106291164498e-15       4.657083734691e-16 
 1450       1.064479656959e-10       1.103178857227e-15       4.650285958677e-16 
 1451       1.064986929020e-10       1.100077025267e-15       4.643706173766e-16 
 1452       1.065446696248e-10       1.096985633329e-15       4.637322111355e-16 
 1453       1.065858559625e-10       1.093904645626e-15       4.631111376083e-16 
 1454       1.066222118732e-10       1.090834025870e-15       4.625051445611e-16 
 1455       1.066536971748e-10       1.087773737265e-15       4.619119670403e-16 
 1456       1.066802715452e-10       1.084723742516e-15       4.613293273506e-16 
 1457       1.067018945216e-10       1.081684003818e-15       4.607549350326e-16 
 1458       1.067185255003e-10       1.078654482863e-15       4.601864868410e-16 
 1459       1.067301237372e-10       1.075635140832e-15       4.596216667225e-16 
 1460       1.067366483465e-10       1.072625938399e-15       4.590581457939e-16 
 1461       1.067380583017e-10       1.069626835729e-15       4.584935823196e-16 
 1462       1.067343124343e-10       1.066637792475e-15       4.579256216902e-16 
 1463       1.067253694346e-10       1.063658767776e-15       4.573518963997e-16 
 1464       1.067111878505e-10       1.060689720263e-15       4.567700260241e-16 
 1465       1.066917260883e-10       1.057730608047e-15       4.561776171989e-16 
 1466       1.066669424117e-10       1.054781388728e-15       4.555722635974e-16 
 1467       1.066367949422e-10       1.051842019389e-15       4.549515459083e-16 
 1468       1.066012416584e-10       1.048912456593e-15       4.543130318139e-16 
 1469       1.065602403962e-10       1.045992656388e-15       4.536542759679e-16 
 1470       1.065137488483e-10       1.043082574300e-15       4.529728199734e-16 
 1471       1.064617245644e-10       1.040182165335e-15       4.522661923609e-16 
 1472       1.064041249505e-10       1.037291383977e-15       4.515319085661e-16 
 1473       1.063409072691e-10       1.034410184189e-15       4.507674709081e-16 
 1474       1.062720286387e-10       1.031538519408e-15       4.499703685670e-16 
 1475       1.061974460342e-10       1.028676342547e-15       4.491380775622e-16 
 1476       1.061171162856e-10       1.025823605993e-15       4.482680607299e-16 
 1477       1.060309960792e-10       1.022980261604e-15       4.473577677016e-16 
 1478       1.059390419560e-10       1.020146260713e-15       4.464046348816e-16 
 1479       1.058412103128e-10       1.017321554122e-15       4.454060854252e-16 
 1480       1.057374709804e-10       1.014506096247e-15       4.443600545202e-16 
 1481       1.056278481090e-10       1.011699857595e-15       4.432665709545e-16 
 1482       1.055123796870e-10       1.008902812409e-15       4.421261911346e-16 
 1483       1.053911039984e-10       1.006114934532e-15       4.409394752067e-16 
 1484       1.052640596240e-10       1.003336197409e-15       4.397069870637e-16 
 1485       1.051312854412e-10       1.000566574083e-15       4.384292943515e-16 
 1486       1.049928206251e-10       9.978060371952e-16       4.371069684761e-16 
 1487       1.048487046486e-10       9.950545589864e-16       4.357405846102e-16 
 1488       1.046989772835e-10       9.923121112927e-16       4.343307216998e-16 
 1489       1.045436786006e-10       9.895786655466e-16       4.328779624707e-16 
 1490       1.043828489705e-10       9.868541927759e-16       4.313828934360e-16 
 1491       1.042165290638e-10       9.841386636025e-16       4.298461049017e-16 
 1492       1.040447598520e-10       9.814320482420e-16       4.282681909743e-16 
 1493       1.038675826081e-10       9.787343165023e-16       4.266497495670e-16 
 1494       1.036850389069e-10       9.760454377833e-16       4.249913824069e-16 
 1495       1.034971706254e-10       9.733653810757e-16       4.232936950410e-16 
 1496       1.033040199438e-10       9.706941149602e-16       4.215572968434e-16 
 1497       1.031056293459e-10       9.680316076066e-16       4.197828010219e-16 
 1498       1.029020416194e-10       9.653778267733e-16       4.179708246249e-16 
 1499       1.026932998566e-10       9.627327398059e-16       4.161219885476e-16 
 1500       1.024794474552e-10       9.600963136367e-16       4.142369175392e-16 
 1501       1.022605281184e-10       9.574685147839e-16       4.123162402092e-16 
 1502       1.020365858557e-10       9.548493093505e-16       4.103605890346e-16 
 1503       1.018076649835e-10       9.522386630236e-16       4.083706003661e-16 
 1504       1.015738101254e-10       9.496365410734e-16       4.063469144351e-16 
 1505       1.013350662131e-10       9.470429083527e-16       4.042901753603e-16 
 1506       1.010914784867e-10       9.444577292955e-16       4.022010311545e-16 
 1507       1.008430924952e-10       9.418809679167e-16       4.000801337312e-16 
 1508       1.005899540973e-10       9.393125878109e-16       3.979281389112e-16 
 1509       1.003321094616e-10       9.367525521516e-16       3.957457064298e-16 
 1510       1.000696050676e-10       9.342008236905e-16       3.935334999428e-16 
 1511       9.980248770577e-11       9.316573647565e-16       3.912921870336e-16 
 1512       9.953080447843e-11       9.291221372547e-16       3.890224392201e-16 
 1513       9.925460280019e-11       9.265951026660e-16       3.867249319610e-16 
 1514       9.897393039846e-11       9.240762220459e-16       3.844003446625e-16 
 1515       9.868883531407e-11       9.215654560237e-16       3.820493606855e-16 
 1516       9.839936590176e-11       9.190627648016e-16       3.796726673518e-16 
 1517       9.810557083075e-11       9.165681081540e-16       3.772709559510e-16 
 1518       9.780749908532e-11       9.140814454266e-16       3.748449217472e-16 
 1519       9.750520541303e-11       9.116027388943e-16       3.723953567819e-16 
 1520       9.719876672605e-11       9.091319638722e-16       3.699234292468e-16 
 1521       9.688826585888e-11       9.066690987004e-16       3.674304068148e-16 
 1522       9.657378613579e-11       9.042141213933e-16       3.649175640988e-16 
 1523       9.625541137165e-11       9.017670096387e-16       3.623861826640e-16 
 1524       9.593322587275e-11       8.993277407975e-16       3.598375510389e-16 
 1525       9.560731443763e-11       8.968962919025e-16       3.572729647269e-16 
 1526       9.527776235793e-11       8.944726396582e-16       3.546937262180e-16 
 1527       9.494465541919e-11       8.920567604400e-16       3.521011450002e-16 
 1528       9.460807990172e-11       8.896486302933e-16       3.494965375710e-16 
 1529       9.426812258140e-11       8.872482249331e-16       3.468812274492e-16 
 1530       9.392487073050e-11       8.848555197433e-16       3.442565451859e-16 
 1531       9.357841211856e-11       8.824704897756e-16       3.416238283766e-16 
 1532       9.322883501318e-11       8.800931097494e-16       3.389844216723e-16 
 1533       9.287622818087e-11       8.777233540510e-16       3.363396767913e-16 
 1534       9.252068088785e-11       8.753611967323e-16       3.336909525305e-16 
 1535       9.216228290094e-11       8.730066115112e-16       3.310396147773e-16 
 1536       9.180112448831e-11       8.706595717700e-16       3.283870365207e-16 
 1537       9.143729642041e-11       8.683200505550e-16       3.257345978628e-16 
 1538       9.107088997070e-11       8.659880205761e-16       3.230836860310e-16 
 1539       9.070199691655e-11       8.636634542057e-16       3.204356953887e-16 
 1540       9.033070954005e-11       8.613463234785e-16       3.177920274474e-16 
 1541       8.995712062883e-11       8.590366000901e-16       3.151540908777e-16 
 1542       8.958132347691e-11       8.567342553971e-16       3.125233015215e-16 
 1543       8.920341188551e-11       8.544392604161e-16       3.099010824031e-16 
 1544       8.882348016390e-11       8.521515858228e-16       3.072888637406e-16 
 1545       8.844162313022e-11       8.498712019517e-16       3.046880829578e-16 
 1546       8.805793611231e-11       8.475980787951e-16       3.021001846955e-16 
 1547       8.767251494856e-11       8.453321860027e-16       2.995266208231e-16 
 1548       8.728545598870e-11       8.430734928807e-16       2.969688504501e-16 
 1549       8.689685609469e-11       8.408219683913e-16       2.944283399376e-16 
 1550       8.650681264148e-11       8.385775811518e-16       2.919065629099e-16 
 1551       8.611542351790e-11       8.363402994342e-16       2.894050002659e-16 
 1552       8.572278712747e-11       8.341100911642e-16       2.869251401909e-16 
 1553       8.532900238923e-11       8.318869239210e-16       2.844684781678e-16 
 1554       8.493416873854e-11       8.296707649360e-16       2.820365169888e-16 
 1555       8.453838612800e-11       8.274615810925e-16       2.796307667670e-16 
 1556       8.414175502816e-11       8.252593389252e-16       2.772527449477e-16 
 1557       8.374437642846e-11       8.230640046190e-16       2.749039763200e-16 
 1558       8.334634786046e-11       8.208755467439e-16       2.725856189929e-16 
 1559       8.294775142530e-11       8.186939444871e-16       2.702973384585e-16 
 1560       8.254866565552e-11       8.165191794970e-16       2.680384229803e-16 
 1561       8.214916948299e-11       8.143512331541e-16       2.658081566620e-16 
 1562       8.174934223957e-11       8.121900865703e-16       2.636058194412e-16 
 1563       8.134926365774e-11       8.100357205891e-16       2.614306870818e-16 
 1564       8.094901387125e-11       8.078881157843e-16       2.592820311678e-16 
 1565       8.054867341569e-11       8.057472524598e-16       2.571591190955e-16 
 1566       8.014832322922e-11       8.036131106489e-16       2.550612140673e-16 
 1567       7.974804465313e-11       8.014856701141e-16       2.529875750842e-16 
 1568       7.934791943250e-11       7.993649103462e-16       2.509374569391e-16 
 1569       7.894802971684e-11       7.972508105638e-16       2.489101102101e-16 
 1570       7.854845806072e-11       7.951433497128e-16       2.469047812528e-16 
 1571       7.814928742439e-11       7.930425064662e-16       2.449207121942e-16 
 1572       7.775060117444e-11       7.909482592229e-16       2.429571409251e-16 
 1573       7.735248308441e-11       7.888605861075e-16       2.410133010936e-16 
 1574       7.695501733545e-11       7.867794649701e-16       2.390884220979e-16 
 1575       7.655828851693e-11       7.847048733850e-16       2.371817290794e-16 
 1576       7.616238162709e-11       7.826367886509e-16       2.352924429157e-16 
 1577       7.576738207365e-11       7.805751877898e-16       2.334197802139e-16 
 1578       7.537337567448e-11       7.785200475467e-16       2.315629533031e-16 
 1579       7.498044865823e-11       7.764713443893e-16       2.297211702282e-16 
 1580       7.458868766493e-11       7.744290545068e-16       2.278936347422e-16 
 1581       7.419817974664e-11       7.723931538100e-16       2.260795463000e-16 
 1582       7.380901236812e-11       7.703636179305e-16       2.242781000506e-16 
 1583       7.342127340740e-11       7.683404222201e-16       2.224884868309e-16 
 1584       7.303505115648e-11       7.663235417503e-16       2.207098931583e-16 
 1585       7.265043432191e-11       7.643129513119e-16       2.189415012240e-16 
 1586       7.226751202546e-11       7.623086254141e-16       2.171824888859e-16 
 1587       7.188637380474e-11       7.603105382845e-16       2.154320296616e-16 
 1588       7.150710961384e-11       7.583186638680e-16       2.136892927217e-16 
 1589       7.112980982395e-11       7.563329758266e-16       2.119534428825e-16 
 1590       7.075456522402e-11       7.543534475388e-16       2.102236405994e-16 
 1591       7.038146702135e-11       7.523800520988e-16       2.084990419597e-16 
 1592       7.001060684230e-11       7.504127623166e-16       2.067787986757e-16 
 1593       6.964207673284e-11       7.484515507165e-16       2.050620580779e-16 
 1594       6.927596915924e-11       7.464963895375e-16       2.033479631078e-16 
 1595       6.891237700868e-11       7.445472507322e-16       2.016356523111e-16 
 1596       6.855139358989e-11       7.426041059663e-16       1.999242598309e-16 
 1597       6.819310291275e-11       7.406669288600e-16       1.982130464546e-16 
 1598       6.783755042845e-11       7.387357017347e-16       1.965017940837e-16 
 1599       6.748477202254e-11       7.368104089269e-16       1.947904148639e-16 
 1600       6.713480371185e-11       7.348910345518e-16       1.930788204578e-16 
 1601       6.678768164466e-11       7.329775625024e-16       1.913669220446e-16 
 1602       6.644344210086e-11       7.310699764496e-16       1.896546303186e-16 
 1603       6.610212149217e-11       7.291682598414e-16       1.879418554892e-16 
 1604       6.576375636225e-11       7.272723959028e-16       1.862285072793e-16 
 1605       6.542838338695e-11       7.253823676350e-16       1.845144949252e-16 
 1606       6.509603937444e-11       7.234981578151e-16       1.827997271754e-16 
 1607       6.476676126539e-11       7.216197489957e-16       1.810841122900e-16 
 1608       6.444058613317e-11       7.197471235046e-16       1.793675580399e-16 
 1609       6.411755118402e-11       7.178802634440e-16       1.776499717057e-16 
 1610       6.379769375722e-11       7.160191506903e-16       1.759312600774e-16 
 1611       6.348105132525e-11       7.141637668938e-16       1.742113294534e-16 
 1612       6.316766149401e-11       7.123140934778e-16       1.724900856397e-16 
 1613       6.285756200296e-11       7.104701116388e-16       1.707674339488e-16 
 1614       6.255079072532e-11       7.086318023454e-16       1.690432791996e-16 
 1615       6.224738566824e-11       7.067991463384e-16       1.673175257160e-16 
