# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
 1392       9.401747911082e-11       1.815265019381e-15       4.097154745309e-16 
 1393       9.407183549527e-11       1.809998443017e-15       4.110471604699e-16 
 1394       9.413314407174e-11       1.804750324287e-15       4.123905889198e-16 
 1395       9.420132467002e-11       1.799520568240e-15       4.137504046970e-16 
 1396       9.427629653033e-11       1.794309078794e-15       4.151312790714e-16 
 1397       9.435797830229e-11       1.789115758732e-15       4.165379098142e-16 
 1398       9.444628804367e-11       1.783940509704e-15       4.179750212446e-16 
 1399       9.454114321933e-11       1.778783232222e-15       4.194473642774e-16 
 1400       9.464246070009e-11       1.773643825655e-15       4.209597164704e-16 
 1401       9.475015676155e-11       1.768522188230e-15       4.225168820712e-16 
 1402       9.486413946552e-11       1.763418225877e-15       4.241223645729e-16 
 1403       9.498428571952e-11       1.758331878860e-15       4.257743691362e-16 
 1404       9.511046397575e-11       1.753263095418e-15       4.274697585636e-16 
 1405       9.524254182522e-11       1.748211822938e-15       4.292053769743e-16 
 1406       9.538038599615e-11       1.743178007958e-15       4.309780497706e-16 
 1407       9.552386235240e-11       1.738161596165e-15       4.327845836040e-16 
 1408       9.567283589184e-11       1.733162532388e-15       4.346217663414e-16 
 1409       9.582717074477e-11       1.728180760599e-15       4.364863670319e-16 
 1410       9.598673017231e-11       1.723216223915e-15       4.383751358725e-16 
 1411       9.615137656481e-11       1.718268864587e-15       4.402848041747e-16 
 1412       9.632097144025e-11       1.713338624008e-15       4.422120843307e-16 
 1413       9.649537544264e-11       1.708425442705e-15       4.441536697796e-16 
 1414       9.667444834041e-11       1.703529260337e-15       4.461062349741e-16 
 1415       9.685804902484e-11       1.698650015696e-15       4.480664353461e-16 
 1416       9.704603550842e-11       1.693787646705e-15       4.500309072736e-16 
 1417       9.723826492329e-11       1.688942090413e-15       4.519962680466e-16 
 1418       9.743459351961e-11       1.684113282995e-15       4.539591158338e-16 
 1419       9.763487666401e-11       1.679301159752e-15       4.559160296482e-16 
 1420       9.783896883791e-11       1.674505655104e-15       4.578635693143e-16 
 1421       9.804672363601e-11       1.669726702593e-15       4.597982754335e-16 
 1422       9.825799376463e-11       1.664964234879e-15       4.617166693509e-16 
 1423       9.847263104012e-11       1.660218183739e-15       4.636152531217e-16 
 1424       9.869048638731e-11       1.655488480064e-15       4.654905094768e-16 
 1425       9.891140983784e-11       1.650775053855e-15       4.673389017901e-16 
 1426       9.913525052860e-11       1.646077834228e-15       4.691568740438e-16 
 1427       9.936185670014e-11       1.641396749405e-15       4.709408507952e-16 
 1428       9.959107569505e-11       1.636731726714e-15       4.726872371432e-16 
 1429       9.982275395636e-11       1.632082692590e-15       4.743924186938e-16 
 1430       1.000567370260e-10       1.627449572570e-15       4.760527615274e-16 
 1431       1.002928695430e-10       1.622832291291e-15       4.776646121642e-16 
 1432       1.005309952423e-10       1.618230772491e-15       4.792242975310e-16 
 1433       1.007709569526e-10       1.613644939003e-15       4.807281249273e-16 
 1434       1.010125965953e-10       1.609074712756e-15       4.821723819917e-16 
 1435       1.012557551825e-10       1.604520014774e-15       4.835533366680e-16 
 1436       1.015002728157e-10       1.599980765170e-15       4.848672371718e-16 
 1437       1.017459886838e-10       1.595456883148e-15       4.861103119563e-16 
 1438       1.019927410621e-10       1.590948286998e-15       4.872787696792e-16 
 1439       1.022403673102e-10       1.586454894097e-15       4.883687991685e-16 
 1440       1.024887038704e-10       1.581976620906e-15       4.893765693888e-16 
 1441       1.027375932009e-10       1.577513390108e-15       4.902991728647e-16 
 1442       1.029869046538e-10       1.573065152116e-15       4.911374664919e-16 
 1443       1.032365138057e-10       1.568631863779e-15       4.918932594907e-16 
 1444       1.034862955410e-10       1.564213481261e-15       4.925683725864e-16 
 1445       1.037361240512e-10       1.559809960040e-15       4.931646380299e-16 
 1446       1.039858728332e-10       1.555421254906e-15       4.936838996185e-16 
 1447       1.042354146884e-10       1.551047319956e-15       4.941280127169e-16 
 1448       1.044846217213e-10       1.546688108599e-15       4.944988442778e-16 
 1449       1.047333653386e-10       1.542343573548e-15       4.947982728623e-16 
 1450       1.049815162478e-10       1.538013666825e-15       4.950281886615e-16 
 1451       1.052289444558e-10       1.533698339752e-15       4.951904935166e-16 
 1452       1.054755192683e-10       1.529397542956e-15       4.952871009399e-16 
 1453       1.057211092878e-10       1.525111226364e-15       4.953199361355e-16 
 1454       1.059655824132e-10       1.520839339204e-15       4.952909360202e-16 
 1455       1.062088058381e-10       1.516581829999e-15       4.952020492442e-16 
 1456       1.064506460496e-10       1.512338646572e-15       4.950552362118e-16 
 1457       1.066909688274e-10       1.508109736038e-15       4.948524691023e-16 
 1458       1.069296392424e-10       1.503895044807e-15       4.945957318908e-16 
 1459       1.071665216555e-10       1.499694518581e-15       4.942870203686e-16 
 1460       1.074014797165e-10       1.495508102351e-15       4.939283421647e-16 
 1461       1.076343763627e-10       1.491335740399e-15       4.935217167656e-16 
 1462       1.078650738181e-10       1.487177376292e-15       4.930691755370e-16 
 1463       1.080934335917e-10       1.483032952885e-15       4.925727617441e-16 
 1464       1.083193164766e-10       1.478902412317e-15       4.920345305723e-16 
 1465       1.085425825489e-10       1.474785696008e-15       4.914565491482e-16 
 1466       1.087630911661e-10       1.470682744663e-15       4.908408965603e-16 
 1467       1.089807009664e-10       1.466593498263e-15       4.901896638797e-16 
 1468       1.091952698670e-10       1.462517896071e-15       4.895049541811e-16 
 1469       1.094066550635e-10       1.458455876623e-15       4.887888825631e-16 
 1470       1.096147130280e-10       1.454407377734e-15       4.880435761696e-16 
 1471       1.098192995084e-10       1.450372336490e-15       4.872711742100e-16 
 1472       1.100202695271e-10       1.446350689252e-15       4.864738279804e-16 
 1473       1.102174773798e-10       1.442342371649e-15       4.856537008840e-16 
 1474       1.104107766341e-10       1.438347318582e-15       4.848129684522e-16 
 1475       1.106000201286e-10       1.434365464219e-15       4.839538183652e-16 
 1476       1.107850599715e-10       1.430396741993e-15       4.830784504728e-16 
 1477       1.109657475395e-10       1.426441084603e-15       4.821890768151e-16 
 1478       1.111419334766e-10       1.422498424012e-15       4.812879216435e-16 
 1479       1.113134676928e-10       1.418568691442e-15       4.803772214412e-16 
 1480       1.114802153988e-10       1.414651823159e-15       4.794588851183e-16 
 1481       1.116421053852e-10       1.410747777866e-15       4.785334708816e-16 
 1482       1.117990822182e-10       1.406856519474e-15       4.776011992950e-16 
 1483       1.119510902465e-10       1.402978011340e-15       4.766622921899e-16 
 1484       1.120980736009e-10       1.399112216262e-15       4.757169726674e-16 
 1485       1.122399761944e-10       1.395259096479e-15       4.747654651009e-16 
 1486       1.123767417214e-10       1.391418613672e-15       4.738079951374e-16 
 1487       1.125083136579e-10       1.387590728959e-15       4.728447897004e-16 
 1488       1.126346352605e-10       1.383775402895e-15       4.718760769919e-16 
 1489       1.127556495668e-10       1.379972595476e-15       4.709020864942e-16 
 1490       1.128712993944e-10       1.376182266127e-15       4.699230489726e-16 
 1491       1.129815273414e-10       1.372404373713e-15       4.689391964772e-16 
 1492       1.130862757851e-10       1.368638876529e-15       4.679507623453e-16 
 1493       1.131854868826e-10       1.364885732301e-15       4.669579812033e-16 
 1494       1.132791025697e-10       1.361144898188e-15       4.659610889692e-16 
 1495       1.133670645612e-10       1.357416330776e-15       4.649603228543e-16 
 1496       1.134493143502e-10       1.353699986082e-15       4.639559213660e-16 
 1497       1.135257932080e-10       1.349995819548e-15       4.629481243094e-16 
 1498       1.135964421836e-10       1.346303786042e-15       4.619371727898e-16 
 1499       1.136612021033e-10       1.342623839857e-15       4.609233092146e-16 
 1500       1.137200135710e-10       1.338955934709e-15       4.599067772958e-16 
 1501       1.137728169669e-10       1.335300023738e-15       4.588878220519e-16 
 1502       1.138195524480e-10       1.331656059503e-15       4.578666898101e-16 
 1503       1.138601599475e-10       1.328023993984e-15       4.568436282088e-16 
 1504       1.138945791742e-10       1.324403778578e-15       4.558188861990e-16 
 1505       1.139227496127e-10       1.320795364103e-15       4.547927140475e-16 
 1506       1.139446105228e-10       1.317198700790e-15       4.537653633381e-16 
 1507       1.139601009389e-10       1.313613738287e-15       4.527370869745e-16 
 1508       1.139691596704e-10       1.310040425655e-15       4.517081391819e-16 
 1509       1.139717253007e-10       1.306478711367e-15       4.506787755097e-16 
 1510       1.139677361871e-10       1.302928543311e-15       4.496492528330e-16 
 1511       1.139571304606e-10       1.299389868781e-15       4.486198293556e-16 
 1512       1.139398460256e-10       1.295862634483e-15       4.475907646115e-16 
 1513       1.139158205593e-10       1.292346786530e-15       4.465623194673e-16 
 1514       1.138849915116e-10       1.288842270442e-15       4.455347561244e-16 
 1515       1.138472961048e-10       1.285349031145e-15       4.445083381211e-16 
 1516       1.138026713331e-10       1.281867012968e-15       4.434833303348e-16 
 1517       1.137510539626e-10       1.278396159646e-15       4.424599989842e-16 
 1518       1.136923805305e-10       1.274936414313e-15       4.414386116313e-16 
 1519       1.136266033675e-10       1.271487724201e-15       4.404191650784e-16 
 1520       1.135537388329e-10       1.268050054768e-15       4.394005661863e-16 
 1521       1.134738195434e-10       1.264623375705e-15       4.383814431721e-16 
 1522       1.133868783928e-10       1.261207656245e-15       4.373604169867e-16 
 1523       1.132929485535e-10       1.257802865168e-15       4.363361013027e-16 
 1524       1.131920634761e-10       1.254408970799e-15       4.353071025029e-16 
 1525       1.130842568904e-10       1.251025941004e-15       4.342720196676e-16 
 1526       1.129695628059e-10       1.247653743194e-15       4.332294445634e-16 
 1527       1.128480155121e-10       1.244292344317e-15       4.321779616306e-16 
 1528       1.127196495792e-10       1.240941710867e-15       4.311161479716e-16 
 1529       1.125844998585e-10       1.237601808872e-15       4.300425733388e-16 
 1530       1.124426014830e-10       1.234272603901e-15       4.289558001226e-16 
 1531       1.122939898678e-10       1.230954061061e-15       4.278543833395e-16 
 1532       1.121387007108e-10       1.227646144995e-15       4.267368706200e-16 
 1533       1.119767699929e-10       1.224348819881e-15       4.256018021967e-16 
 1534       1.118082339790e-10       1.221062049431e-15       4.244477108926e-16 
 1535       1.116331292178e-10       1.217785796892e-15       4.232731221084e-16 
 1536       1.114514925431e-10       1.214520025045e-15       4.220765538114e-16 
 1537       1.112633610738e-10       1.211264696199e-15       4.208565165228e-16 
 1538       1.110687722145e-10       1.208019772198e-15       4.196115133062e-16 
 1539       1.108677636562e-10       1.204785214413e-15       4.183400397555e-16 
 1540       1.106603733766e-10       1.201560983745e-15       4.170405839826e-16 
 1541       1.104466396406e-10       1.198347040624e-15       4.157116266061e-16 
 1542       1.102266010011e-10       1.195143345004e-15       4.143516407387e-16 
 1543       1.100002962992e-10       1.191949856370e-15       4.129590919754e-16 
 1544       1.097677646649e-10       1.188766533727e-15       4.115324383816e-16 
 1545       1.095290455173e-10       1.185593335609e-15       4.100701304813e-16 
 1546       1.092841785656e-10       1.182430220068e-15       4.085706112448e-16 
 1547       1.090332038094e-10       1.179277144685e-15       4.070323160767e-16 
 1548       1.087761615390e-10       1.176134066555e-15       4.054536728044e-16 
 1549       1.085130923362e-10       1.173000942300e-15       4.038331016656e-16 
 1550       1.082440370747e-10       1.169877728058e-15       4.021690152964e-16 
 1551       1.079690369204e-10       1.166764379486e-15       4.004598187198e-16 
 1552       1.076881333325e-10       1.163660851758e-15       3.987039093330e-16 
 1553       1.074013680634e-10       1.160567099567e-15       3.968996768962e-16 
 1554       1.071087831595e-10       1.157483077121e-15       3.950455035200e-16 
 1555       1.068104209616e-10       1.154408738140e-15       3.931397636535e-16 
 1556       1.065063241056e-10       1.151344035862e-15       3.911808240727e-16 
 1557       1.061965355228e-10       1.148288923034e-15       3.891670438684e-16 
 1558       1.058811065689e-10       1.145243355746e-15       3.870973909996e-16 
 1559       1.055601214924e-10       1.142207304943e-15       3.849732983112e-16 
 1560       1.052336731972e-10       1.139180745017e-15       3.827968249187e-16 
 1561       1.049018551356e-10       1.136163649988e-15       3.805700412428e-16 
 1562       1.045647613092e-10       1.133155993502e-15       3.782950290278e-16 
 1563       1.042224862702e-10       1.130157748830e-15       3.759738813600e-16 
 1564       1.038751251218e-10       1.127168888868e-15       3.736087026862e-16 
 1565       1.035227735195e-10       1.124189386138e-15       3.712016088321e-16 
 1566       1.031655276719e-10       1.121219212783e-15       3.687547270209e-16 
 1567       1.028034843416e-10       1.118258340572e-15       3.662701958920e-16 
 1568       1.024367408461e-10       1.115306740892e-15       3.637501655191e-16 
 1569       1.020653950589e-10       1.112364384755e-15       3.611967974286e-16 
 1570       1.016895454098e-10       1.109431242790e-15       3.586122646189e-16 
 1571       1.013092908868e-10       1.106507285250e-15       3.559987515777e-16 
 1572       1.009247310361e-10       1.103592482002e-15       3.533584543015e-16 
 1573       1.005359659636e-10       1.100686802536e-15       3.506935803136e-16 
 1574       1.001430963355e-10       1.097790215956e-15       3.480063486826e-16 
 1575       9.974622337921e-11       1.094902690983e-15       3.452989900411e-16 
 1576       9.934544888464e-11       1.092024195957e-15       3.425737466038e-16 
 1577       9.894087520466e-11       1.089154698829e-15       3.398328721865e-16 
 1578       9.853260525623e-11       1.086294167168e-15       3.370786322241e-16 
 1579       9.812074252130e-11       1.083442568154e-15       3.343133037895e-16 
 1580       9.770539104768e-11       1.080599868582e-15       3.315391756118e-16 
 1581       9.728665545001e-11       1.077766034858e-15       3.287585480948e-16 
 1582       9.686464091062e-11       1.074941032999e-15       3.259737333356e-16 
 1583       9.643945318048e-11       1.072124828634e-15       3.231870551433e-16 
 1584       9.601119858011e-11       1.069317387001e-15       3.204008490568e-16 
 1585       9.557998400045e-11       1.066518672947e-15       3.176174623640e-16 
 1586       9.514591690386e-11       1.063728650928e-15       3.148392541199e-16 
 1587       9.470910532494e-11       1.060947285008e-15       3.120685951654e-16 
 1588       9.426965787151e-11       1.058174538856e-15       3.093078681453e-16 
 1589       9.382768372550e-11       1.055410375749e-15       3.065594675271e-16 
 1590       9.338329264385e-11       1.052654758569e-15       3.038257996197e-16 
 1591       9.293659495945e-11       1.049907649801e-15       3.011092825914e-16 
 1592       9.248770158206e-11       1.047169011536e-15       2.984123464886e-16 
 1593       9.203672399916e-11       1.044438805468e-15       2.957374332546e-16 
 1594       9.158377427697e-11       1.041716992891e-15       2.930869967474e-16 
 1595       9.112896506125e-11       1.039003534704e-15       2.904635027589e-16 
 1596       9.067240957831e-11       1.036298391403e-15       2.878694290329e-16 
 1597       9.021421908492e-11       1.033601526222e-15       2.853067571802e-16 
 1598       8.975449519086e-11       1.030912914563e-15       2.827754432962e-16 
 1599       8.929333746789e-11       1.028232534651e-15       2.802749333702e-16 
 1600       8.883084599512e-11       1.025560364399e-15       2.778046701125e-16 
 1601       8.836712135972e-11       1.022896381415e-15       2.753640929487e-16 
 1602       8.790226465784e-11       1.020240562997e-15       2.729526380145e-16 
 1603       8.743637749528e-11       1.017592886133e-15       2.705697381502e-16 
 1604       8.696956198836e-11       1.014953327500e-15       2.682148228951e-16 
 1605       8.650192076471e-11       1.012321863467e-15       2.658873184826e-16 
 1606       8.603355696403e-11       1.009698470088e-15       2.635866478343e-16 
 1607       8.556457423890e-11       1.007083123107e-15       2.613122305548e-16 
 1608       8.509507675559e-11       1.004475797956e-15       2.590634829263e-16 
 1609       8.462516919482e-11       1.001876469752e-15       2.568398179033e-16 
 1610       8.415495675260e-11       9.992851132997e-16       2.546406451067e-16 
 1611       8.368454514098e-11       9.967017030878e-16       2.524653708192e-16 
 1612       8.321404058886e-11       9.941262132908e-16       2.503133979792e-16 
 1613       8.274354984279e-11       9.915586177677e-16       2.481841261756e-16 
 1614       8.227318016776e-11       9.889988900606e-16       2.460769516426e-16 
 1615       8.180303934800e-11       9.864470033951e-16       2.439912672540e-16 
 1616       8.133323568776e-11       9.839029306791e-16       2.419264625181e-16 
 1617       8.086387801211e-11       9.813666445025e-16       2.398819235719e-16 
 1618       8.039507566774e-11       9.788381171363e-16       2.378570331761e-16 
 1619       7.992693852375e-11       9.763173205323e-16       2.358511707094e-16 
 1620       7.945957697243e-11       9.738042263223e-16       2.338637121633e-16 
 1621       7.899310193010e-11       9.712988058175e-16       2.318940301365e-16 
 1622       7.852762483782e-11       9.688010300079e-16       2.299414938297e-16 
 1623       7.806325766230e-11       9.663108695619e-16       2.280054690400e-16 
 1624       7.760011289656e-11       9.638282948253e-16       2.260853181555e-16 
 1625       7.713830356086e-11       9.613532758210e-16       2.241804001502e-16 
 1626       7.667794320337e-11       9.588857822482e-16       2.222900705783e-16 
 1627       7.621914590105e-11       9.564257834820e-16       2.204136815687e-16 
 1628       7.576202626042e-11       9.539732485727e-16       2.185505818199e-16 
 1629       7.530669941833e-11       9.515281462451e-16       2.167001165944e-16 
 1630       7.485328104279e-11       9.490904448978e-16       2.148616277134e-16 
 1631       7.440188733374e-11       9.466601126031e-16       2.130344535514e-16 
 1632       7.395263502385e-11       9.442371171056e-16       2.112179290305e-16 
 1633       7.350564137930e-11       9.418214258225e-16       2.094113856155e-16 
 1634       7.306102420063e-11       9.394130058421e-16       2.076141513080e-16 
 1635       7.261890182345e-11       9.370118239239e-16       2.058255506413e-16 
 1636       7.217938283307e-11       9.346178490793e-16       2.040449464244e-16 
 1637       7.174253510598e-11       9.322310603417e-16       2.022718653927e-16 
 1638       7.130841649308e-11       9.298514390649e-16       2.005058736701e-16 
 1639       7.087708508114e-11       9.274789663469e-16       1.987465351181e-16 
 1640       7.044859919308e-11       9.251136230297e-16       1.969934113321e-16 
 1641       7.002301738835e-11       9.227553896987e-16       1.952460616381e-16 
 1642       6.960039846324e-11       9.204042466822e-16       1.935040430889e-16 
 1643       6.918080145122e-11       9.180601740509e-16       1.917669104607e-16 
 1644       6.876428562327e-11       9.157231516175e-16       1.900342162497e-16 
 1645       6.835091048822e-11       9.133931589359e-16       1.883055106681e-16 
 1646       6.794073579307e-11       9.110701753013e-16       1.865803416413e-16 
 1647       6.753382152335e-11       9.087541797489e-16       1.848582548037e-16 
 1648       6.713022790342e-11       9.064451510542e-16       1.831387934953e-16 
 1649       6.673001539681e-11       9.041430677321e-16       1.814214987587e-16 
 1650       6.633324470658e-11       9.018479080362e-16       1.797059093347e-16 
 1651       6.593997677562e-11       8.995596499589e-16       1.779915616594e-16 
 1652       6.555027278700e-11       8.972782712304e-16       1.762779898606e-16 
 1653       6.516419416430e-11       8.950037493183e-16       1.745647257539e-16 
 1654       6.478180257194e-11       8.927360614275e-16       1.728512988396e-16 
 1655       6.440315991553e-11       8.904751844990e-16       1.711372362987e-16 
 1656       6.402832834217e-11       8.882210952100e-16       1.694220629900e-16 
 1657       6.365737024080e-11       8.859737699734e-16       1.677053014460e-16 
 1658       6.329034824257e-11       8.837331849366e-16       1.659864718695e-16 
 1659       6.292732522108e-11       8.814993159821e-16       1.642650921302e-16 
 1660       6.256836429284e-11       8.792721387260e-16       1.625406777611e-16 
 1661       6.221352881747e-11       8.770516285181e-16       1.608127419551e-16 
 1662       6.186288239813e-11       8.748377604414e-16       1.590807955609e-16 
 1663       6.151648888183e-11       8.726305093110e-16       1.573443470805e-16 
 1664       6.117441235973e-11       8.704298496746e-16       1.556029026644e-16 
 1665       6.083671716751e-11       8.682357558110e-16       1.538559661092e-16 
 1666       6.050346788567e-11       8.660482017304e-16       1.521030388534e-16 
 1667       6.017472933992e-11       8.638671611734e-16       1.503436199741e-16 
 1668       5.985056660144e-11       8.616926076107e-16       1.485772061833e-16 
 1669       5.953104498727e-11       8.595245142426e-16       1.468032918245e-16 
 1670       5.921623006060e-11       8.573628539985e-16       1.450213688693e-16 
 1671       5.890618763115e-11       8.552075995364e-16       1.432309269135e-16 
 1672       5.860098375547e-11       8.530587232425e-16       1.414314531739e-16 
 1673       5.830068473727e-11       8.509161972304e-16       1.396224324847e-16 
 1674       5.800535712778e-11       8.487799933411e-16       1.378033472936e-16 
 1675       5.771505574532e-11       8.466500852806e-16       1.359738713561e-16 
 1676       5.742978761909e-11       8.445264550562e-16       1.341344526731e-16 
 1677       5.714954773110e-11       8.424090865960e-16       1.322857356378e-16 
 1678       5.687433096816e-11       8.402979636142e-16       1.304283678056e-16 
 1679       5.660413212169e-11       8.381930696115e-16       1.285629998982e-16 
 1680       5.633894588753e-11       8.360943878742e-16       1.266902858092e-16 
 1681       5.607876686580e-11       8.340019014740e-16       1.248108826082e-16 
 1682       5.582358956068e-11       8.319155932676e-16       1.229254505457e-16 
 1683       5.557340838024e-11       8.298354458963e-16       1.210346530579e-16 
 1684       5.532821763629e-11       8.277614417853e-16       1.191391567716e-16 
 1685       5.508801154414e-11       8.256935631438e-16       1.172396315087e-16 
 1686       5.485278422249e-11       8.236317919643e-16       1.153367502911e-16 
 1687       5.462252969322e-11       8.215761100221e-16       1.134311893451e-16 
 1688       5.439724188119e-11       8.195264988754e-16       1.115236281067e-16 
 1689       5.417691461409e-11       8.174829398641e-16       1.096147492261e-16 
 1690       5.396154162226e-11       8.154454141101e-16       1.077052385722e-16 
 1691       5.375111653849e-11       8.134139025166e-16       1.057957852377e-16 
 1692       5.354563289787e-11       8.113883857677e-16       1.038870815435e-16 
 1693       5.334508413759e-11       8.093688443282e-16       1.019798230440e-16 
 1694       5.314946359675e-11       8.073552584427e-16       1.000747085312e-16 
 1695       5.295876451622e-11       8.053476081359e-16       9.817244003972e-17 
 1696       5.277298003842e-11       8.033458732116e-16       9.627372285176e-17 
 1697       5.259210320718e-11       8.013500332525e-16       9.437926550149e-17 
 1698       5.241612696751e-11       7.993600676201e-16       9.248977977999e-17 
 1699       5.224504416549e-11       7.973759554537e-16       9.060598073995e-17 
 1700       5.207884754801e-11       7.953976756705e-16       8.872858670040e-17 
 1701       5.191752976265e-11       7.934252069651e-16       8.685831925147e-17 
 1702       5.176108335751e-11       7.914585278087e-16       8.499590325916e-17 
 1703       5.160950078095e-11       7.894976164494e-16       8.314206687004e-17 
 1704       5.146277438152e-11       7.875424509112e-16       8.129754151599e-17 
 1705       5.132089640769e-11       7.855930089938e-16       7.946306191902e-17 
 1706       5.118385900772e-11       7.836492682724e-16       7.763936609590e-17 
 1707       5.105165422947e-11       7.817112060968e-16       7.582719536302e-17 
 1708       5.092427402021e-11       7.797787995917e-16       7.402729434105e-17 
 1709       5.080171022647e-11       7.778520256555e-16       7.224041095972e-17 
 1710       5.068395459383e-11       7.759308609606e-16       7.046729646256e-17 
 1711       5.057099876673e-11       7.740152819526e-16       6.870870541166e-17 
 1712       5.046283428835e-11       7.721052648500e-16       6.696539569238e-17 
 1713       5.035945260037e-11       7.702007856439e-16       6.523812851811e-17 
 1714       5.026083747304e-11       7.683018218799e-16       6.352761996333e-17 
 1715       5.016694222496e-11       7.664083580228e-16       6.183439510077e-17 
 1716       5.007771230848e-11       7.645203801369e-16       6.015893262852e-17 
 1717       4.999309286133e-11       7.626378741078e-16       5.850171323146e-17 
 1718       4.991302870613e-11       7.607608256413e-16       5.686321958406e-17 
 1719       4.983746434992e-11       7.588892202635e-16       5.524393635313e-17 
 1720       4.976634398366e-11       7.570230433208e-16       5.364435020057e-17 
 1721       4.969961148174e-11       7.551622799787e-16       5.206494978617e-17 
 1722       4.963721040149e-11       7.533069152222e-16       5.050622577034e-17 
 1723       4.957908398272e-11       7.514569338555e-16       4.896867081690e-17 
 1724       4.952517514718e-11       7.496123205009e-16       4.745277959583e-17 
 1725       4.947542649811e-11       7.477730595993e-16       4.595904878605e-17 
 1726       4.942978031976e-11       7.459391354096e-16       4.448797707817e-17 
 1727       4.938817857686e-11       7.441105320081e-16       4.304006517728e-17 
 1728       4.935056291418e-11       7.422872332887e-16       4.161581580568e-17 
 1729       4.931687465599e-11       7.404692229619e-16       4.021573370568e-17 
 1730       4.928705480563e-11       7.386564845551e-16       3.884032564235e-17 
 1731       4.926104404497e-11       7.368490014120e-16       3.749010040628e-17 
 1732       4.923878273397e-11       7.350467566921e-16       3.616556881636e-17 
 1733       4.922021091014e-11       7.332497333708e-16       3.486724372255e-17 
 1734       4.920526828808e-11       7.314579142387e-16       3.359564000861e-17 
 1735       4.919389425902e-11       7.296712819013e-16       3.235127459490e-17 
 1736       4.918602789026e-11       7.278898187789e-16       3.113466644115e-17 
 1737       4.918160792476e-11       7.261135071060e-16       2.994633654919e-17 
 1738       4.918057278059e-11       7.243423289314e-16       2.878680796576e-17 
 1739       4.918286055048e-11       7.225762661172e-16       2.765660578524e-17 
 1740       4.918840900132e-11       7.208153003391e-16       2.655625715242e-17 
 1741       4.919715557367e-11       7.190594130857e-16       2.548629126529e-17 
 1742       4.920903738128e-11       7.173085856583e-16       2.444723937780e-17 
 1743       4.922399121057e-11       7.155627991708e-16       2.343963480258e-17 
 1744       4.924195352020e-11       7.138220345487e-16       2.246401291379e-17 
 1745       4.926286044054e-11       7.120862725295e-16       2.152091114979e-17 
 1746       4.928664777317e-11       7.103554936620e-16       2.061086901600e-17 
 1747       4.931325099044e-11       7.086296783061e-16       1.973442808757e-17 
 1748       4.934260523494e-11       7.069088066323e-16       1.889213201224e-17 
 1749       4.937464531904e-11       7.051928586216e-16       1.808452651304e-17 
 1750       4.940930572436e-11       7.034818140650e-16       1.731215939107e-17 
 1751       4.944652060135e-11       7.017756525633e-16       1.657558052828e-17 
 1752       4.948622376874e-11       7.000743535265e-16       1.587534189024e-17 
 1753       4.952834839669e-11       6.983778976694e-16       1.521169103716e-17 
 1754       4.957282605432e-11       6.966862715112e-16       1.458364885412e-17 
 1755       4.961958765325e-11       6.949994629125e-16       1.398992412815e-17 
 1756       4.966856376276e-11       6.933174595831e-16       1.342921933191e-17 
 1757       4.971968460932e-11       6.916402490816e-16       1.290023061459e-17 
 1758       4.977288007606e-11       6.899678188152e-16       1.240164779265e-17 
 1759       4.982807970228e-11       6.883001560394e-16       1.193215434065e-17 
 1760       4.988521268295e-11       6.866372478577e-16       1.149042738204e-17 
 1761       4.994420786820e-11       6.849790812214e-16       1.107513767998e-17 
 1762       5.000499376283e-11       6.833256429293e-16       1.068494962813e-17 
 1763       5.006749852582e-11       6.816769196273e-16       1.031852124148e-17 
 1764       5.013164996980e-11       6.800328978085e-16       9.974504147110e-18 
 1765       5.019737556057e-11       6.783935638124e-16       9.651543575031e-18 
 1766       5.026460241661e-11       6.767589038251e-16       9.348278348976e-18 
 1767       5.033325730855e-11       6.751289038788e-16       9.063340877205e-18 
 1768       5.040326665868e-11       6.735035498514e-16       8.795357143311e-18 
 1769       5.047455654048e-11       6.718828274666e-16       8.542946697022e-18 
 1770       5.054705267806e-11       6.702667222934e-16       8.304722645004e-18 
 1771       5.062068044572e-11       6.686552197458e-16       8.079291641670e-18 
 1772       5.069536486742e-11       6.670483050825e-16       7.865253879980e-18 
 1773       5.077103061627e-11       6.654459634070e-16       7.661203082245e-18 
 1774       5.084760201404e-11       6.638481796666e-16       7.465726490935e-18 
 1775       5.092500303069e-11       6.622549386531e-16       7.277404859479e-18 
 1776       5.100315728382e-11       6.606662250015e-16       7.094812443072e-18 
 1777       5.108198803818e-11       6.590820231905e-16       6.916516989477e-18 
 1778       5.116141820520e-11       6.575023175420e-16       6.741079729832e-18 
 1779       5.124137034247e-11       6.559270922206e-16       6.567055369450e-18 
 1780       5.132176665322e-11       6.543563312337e-16       6.392992078627e-18 
 1781       5.140252898588e-11       6.527900184310e-16       6.217431483445e-18 
 1782       5.148357883348e-11       6.512281375041e-16       6.038908656574e-18 
 1783       5.156483733327e-11       6.496706719867e-16       5.855952108080e-18 
