# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
 1378       9.427536794108e-11       1.356870907248e-15       4.751537550242e-16 
 1379       9.446717892798e-11       1.352893568619e-15       4.769937066936e-16 
 1380       9.466298802601e-11       1.348930356695e-15       4.788075456032e-16 
 1381       9.486264095049e-11       1.344981214380e-15       4.805917675061e-16 
 1382       9.506598245132e-11       1.341046083792e-15       4.823428484008e-16 
 1383       9.527285631123e-11       1.337124906258e-15       4.840572444952e-16 
 1384       9.548310534397e-11       1.333217622315e-15       4.857313921714e-16 
 1385       9.569657139250e-11       1.329324171707e-15       4.873617079504e-16 
 1386       9.591309532728e-11       1.325444493381e-15       4.889445884564e-16 
 1387       9.613251704437e-11       1.321578525489e-15       4.904764103816e-16 
 1388       9.635467546374e-11       1.317726205385e-15       4.919535304511e-16 
 1389       9.657940852743e-11       1.313887469621e-15       4.933722853868e-16 
 1390       9.680655319775e-11       1.310062253948e-15       4.947289918727e-16 
 1391       9.703594545553e-11       1.306250493314e-15       4.960199465191e-16 
 1392       9.726742029832e-11       1.302452121861e-15       4.972414258273e-16 
 1393       9.750081173858e-11       1.298667072922e-15       4.983896861542e-16 
 1394       9.773595280190e-11       1.294895279025e-15       4.994609636771e-16 
 1395       9.797267552523e-11       1.291136671882e-15       5.004514743580e-16 
 1396       9.821081095508e-11       1.287391182396e-15       5.013574139084e-16 
 1397       9.845018914571e-11       1.283658740656e-15       5.021749577537e-16 
 1398       9.869063915736e-11       1.279939275932e-15       5.029002609980e-16 
 1399       9.893198905448e-11       1.276232716679e-15       5.035294583889e-16 
 1400       9.917406590391e-11       1.272538990530e-15       5.040586642815e-16 
 1401       9.941669577309e-11       1.268858024298e-15       5.044839726035e-16 
 1402       9.965971182084e-11       1.265189750360e-15       5.048026888525e-16 
 1403       9.990297866554e-11       1.261534125883e-15       5.050170402181e-16 
 1404       1.001463682675e-10       1.257891113798e-15       5.051305040887e-16 
 1405       1.003897518584e-10       1.254260676424e-15       5.051465795695e-16 
 1406       1.006329999396e-10       1.250642775469e-15       5.050687875225e-16 
 1407       1.008759822813e-10       1.247037372032e-15       5.049006706063e-16 
 1408       1.011185679208e-10       1.243444426595e-15       5.046457933156e-16 
 1409       1.013606251616e-10       1.239863899028e-15       5.043077420211e-16 
 1410       1.016020215720e-10       1.236295748584e-15       5.038901250096e-16 
 1411       1.018426239835e-10       1.232739933897e-15       5.033965725232e-16 
 1412       1.020822984899e-10       1.229196412984e-15       5.028307367994e-16 
 1413       1.023209104458e-10       1.225665143242e-15       5.021962921107e-16 
 1414       1.025583244654e-10       1.222146081443e-15       5.014969348048e-16 
 1415       1.027944044211e-10       1.218639183740e-15       5.007363833437e-16 
 1416       1.030290134424e-10       1.215144405660e-15       4.999183783439e-16 
 1417       1.032620139142e-10       1.211661702102e-15       4.990466826161e-16 
 1418       1.034932674759e-10       1.208191027343e-15       4.981250812050e-16 
 1419       1.037226350202e-10       1.204732335026e-15       4.971573814289e-16 
 1420       1.039499766913e-10       1.201285578167e-15       4.961474129195e-16 
 1421       1.041751518838e-10       1.197850709150e-15       4.950990276619e-16 
 1422       1.043980192419e-10       1.194427679727e-15       4.940161000342e-16 
 1423       1.046184366574e-10       1.191016441015e-15       4.929025268472e-16 
 1424       1.048362612686e-10       1.187616943497e-15       4.917622273841e-16 
 1425       1.050513494594e-10       1.184229137016e-15       4.905991434407e-16 
 1426       1.052635568576e-10       1.180852970780e-15       4.894172393646e-16 
 1427       1.054727383336e-10       1.177488393356e-15       4.882205020955e-16 
 1428       1.056787479993e-10       1.174135352671e-15       4.870129412044e-16 
 1429       1.058814392067e-10       1.170793796009e-15       4.857985889339e-16 
 1430       1.060806645468e-10       1.167463670010e-15       4.845815002377e-16 
 1431       1.062762758478e-10       1.164144920670e-15       4.833657528203e-16 
 1432       1.064681241745e-10       1.160837493338e-15       4.821554471769e-16 
 1433       1.066560598263e-10       1.157541332713e-15       4.809547066333e-16 
 1434       1.068399323365e-10       1.154256382849e-15       4.797676773854e-16 
 1435       1.070195904707e-10       1.150982587147e-15       4.785985285388e-16 
 1436       1.071948822254e-10       1.147719888356e-15       4.774514521494e-16 
 1437       1.073656548271e-10       1.144468228572e-15       4.763306632620e-16 
 1438       1.075317547307e-10       1.141227549236e-15       4.752403999512e-16 
 1439       1.076930276180e-10       1.137997791133e-15       4.741849233603e-16 
 1440       1.078493183971e-10       1.134778894391e-15       4.731685177414e-16 
 1441       1.080004888413e-10       1.131570803615e-15       4.721944199974e-16 
 1442       1.081464707072e-10       1.128373483350e-15       4.712615963412e-16 
 1443       1.082872131533e-10       1.125186902771e-15       4.703679330009e-16 
 1444       1.084226651481e-10       1.122011030563e-15       4.695113037276e-16 
 1445       1.085527754691e-10       1.118845834917e-15       4.686895697730e-16 
 1446       1.086774927036e-10       1.115691283533e-15       4.679005798676e-16 
 1447       1.087967652472e-10       1.112547343612e-15       4.671421701986e-16 
 1448       1.089105413047e-10       1.109413981864e-15       4.664121643876e-16 
 1449       1.090187688888e-10       1.106291164498e-15       4.657083734691e-16 
 1450       1.091213958205e-10       1.103178857227e-15       4.650285958677e-16 
 1451       1.092183697288e-10       1.100077025267e-15       4.643706173766e-16 
 1452       1.093096380498e-10       1.096985633329e-15       4.637322111355e-16 
 1453       1.093951480271e-10       1.093904645626e-15       4.631111376083e-16 
 1454       1.094748467114e-10       1.090834025870e-15       4.625051445611e-16 
 1455       1.095486809599e-10       1.087773737265e-15       4.619119670403e-16 
 1456       1.096165974363e-10       1.084723742516e-15       4.613293273506e-16 
 1457       1.096785426105e-10       1.081684003818e-15       4.607549350326e-16 
 1458       1.097344627580e-10       1.078654482863e-15       4.601864868410e-16 
 1459       1.097843039604e-10       1.075635140832e-15       4.596216667225e-16 
 1460       1.098280121041e-10       1.072625938399e-15       4.590581457939e-16 
 1461       1.098655328810e-10       1.069626835729e-15       4.584935823196e-16 
 1462       1.098968117874e-10       1.066637792475e-15       4.579256216902e-16 
 1463       1.099217941242e-10       1.063658767776e-15       4.573518963997e-16 
 1464       1.099404249967e-10       1.060689720263e-15       4.567700260241e-16 
 1465       1.099526493139e-10       1.057730608047e-15       4.561776171989e-16 
 1466       1.099584117886e-10       1.054781388728e-15       4.555722635974e-16 
 1467       1.099576569369e-10       1.051842019389e-15       4.549515459083e-16 
 1468       1.099503290781e-10       1.048912456593e-15       4.543130318139e-16 
 1469       1.099363723342e-10       1.045992656388e-15       4.536542759679e-16 
 1470       1.099157306300e-10       1.043082574300e-15       4.529728199734e-16 
 1471       1.098883476922e-10       1.040182165335e-15       4.522661923609e-16 
 1472       1.098541670499e-10       1.037291383977e-15       4.515319085661e-16 
 1473       1.098131320336e-10       1.034410184189e-15       4.507674709081e-16 
 1474       1.097651857755e-10       1.031538519408e-15       4.499703685670e-16 
 1475       1.097102712088e-10       1.028676342547e-15       4.491380775622e-16 
 1476       1.096483310678e-10       1.025823605993e-15       4.482680607299e-16 
 1477       1.095793078871e-10       1.022980261604e-15       4.473577677016e-16 
 1478       1.095031440019e-10       1.020146260713e-15       4.464046348816e-16 
 1479       1.094197815475e-10       1.017321554122e-15       4.454060854252e-16 
 1480       1.093291792651e-10       1.014506096247e-15       4.443600545202e-16 
 1481       1.092313631029e-10       1.011699857595e-15       4.432665709545e-16 
 1482       1.091263761146e-10       1.008902812409e-15       4.421261911346e-16 
 1483       1.090142616994e-10       1.006114934532e-15       4.409394752067e-16 
 1484       1.088950636022e-10       1.003336197409e-15       4.397069870637e-16 
 1485       1.087688259148e-10       1.000566574083e-15       4.384292943515e-16 
 1486       1.086355930761e-10       9.978060371952e-16       4.371069684761e-16 
 1487       1.084954098728e-10       9.950545589864e-16       4.357405846102e-16 
 1488       1.083483214403e-10       9.923121112927e-16       4.343307216998e-16 
 1489       1.081943732632e-10       9.895786655466e-16       4.328779624707e-16 
 1490       1.080336111757e-10       9.868541927759e-16       4.313828934360e-16 
 1491       1.078660813629e-10       9.841386636025e-16       4.298461049017e-16 
 1492       1.076918303605e-10       9.814320482420e-16       4.282681909743e-16 
 1493       1.075109050562e-10       9.787343165023e-16       4.266497495670e-16 
 1494       1.073233526903e-10       9.760454377833e-16       4.249913824069e-16 
 1495       1.071292208557e-10       9.733653810757e-16       4.232936950410e-16 
 1496       1.069285574994e-10       9.706941149602e-16       4.215572968434e-16 
 1497       1.067214109225e-10       9.680316076066e-16       4.197828010219e-16 
 1498       1.065078297812e-10       9.653778267733e-16       4.179708246249e-16 
 1499       1.062878630872e-10       9.627327398059e-16       4.161219885476e-16 
 1500       1.060615602085e-10       9.600963136367e-16       4.142369175392e-16 
 1501       1.058289708700e-10       9.574685147839e-16       4.123162402092e-16 
 1502       1.055901451543e-10       9.548493093505e-16       4.103605890346e-16 
 1503       1.053451335019e-10       9.522386630236e-16       4.083706003661e-16 
 1504       1.050939867125e-10       9.496365410734e-16       4.063469144351e-16 
 1505       1.048367559449e-10       9.470429083527e-16       4.042901753603e-16 
 1506       1.045734927184e-10       9.444577292955e-16       4.022010311545e-16 
 1507       1.043042489127e-10       9.418809679167e-16       4.000801337312e-16 
 1508       1.040290767691e-10       9.393125878109e-16       3.979281389112e-16 
 1509       1.037480288910e-10       9.367525521516e-16       3.957457064298e-16 
 1510       1.034611582445e-10       9.342008236905e-16       3.935334999428e-16 
 1511       1.031685181589e-10       9.316573647565e-16       3.912921870336e-16 
 1512       1.028701623276e-10       9.291221372547e-16       3.890224392201e-16 
 1513       1.025661448085e-10       9.265951026660e-16       3.867249319610e-16 
 1514       1.022565200250e-10       9.240762220459e-16       3.844003446625e-16 
 1515       1.019413427662e-10       9.215654560237e-16       3.820493606855e-16 
 1516       1.016206681879e-10       9.190627648016e-16       3.796726673518e-16 
 1517       1.012945518131e-10       9.165681081540e-16       3.772709559510e-16 
 1518       1.009630495324e-10       9.140814454266e-16       3.748449217472e-16 
 1519       1.006262249365e-10       9.116027388943e-16       3.723953567819e-16 
 1520       1.002841713868e-10       9.091319638722e-16       3.699234292468e-16 
 1521       9.993699015836e-11       9.066690987004e-16       3.674304068148e-16 
 1522       9.958478312888e-11       9.042141213933e-16       3.649175640988e-16 
 1523       9.922765277964e-11       9.017670096387e-16       3.623861826640e-16 
 1524       9.886570219662e-11       8.993277407975e-16       3.598375510389e-16 
 1525       9.849903507147e-11       8.968962919025e-16       3.572729647269e-16 
 1526       9.812775570257e-11       8.944726396582e-16       3.546937262180e-16 
 1527       9.775196899605e-11       8.920567604400e-16       3.521011450002e-16 
 1528       9.737178046678e-11       8.896486302933e-16       3.494965375710e-16 
 1529       9.698729623945e-11       8.872482249331e-16       3.468812274492e-16 
 1530       9.659862304954e-11       8.848555197433e-16       3.442565451859e-16 
 1531       9.620586824440e-11       8.824704897756e-16       3.416238283766e-16 
 1532       9.580913978420e-11       8.800931097494e-16       3.389844216723e-16 
 1533       9.540854624305e-11       8.777233540510e-16       3.363396767913e-16 
 1534       9.500419680994e-11       8.753611967323e-16       3.336909525305e-16 
 1535       9.459620128981e-11       8.730066115112e-16       3.310396147773e-16 
 1536       9.418467010456e-11       8.706595717700e-16       3.283870365207e-16 
 1537       9.376971429407e-11       8.683200505550e-16       3.257345978628e-16 
 1538       9.335144551725e-11       8.659880205761e-16       3.230836860310e-16 
 1539       9.292997605304e-11       8.636634542057e-16       3.204356953887e-16 
 1540       9.250541880144e-11       8.613463234785e-16       3.177920274474e-16 
 1541       9.207788728453e-11       8.590366000901e-16       3.151540908777e-16 
 1542       9.164749564751e-11       8.567342553971e-16       3.125233015215e-16 
 1543       9.121435865971e-11       8.544392604161e-16       3.099010824031e-16 
 1544       9.077859171562e-11       8.521515858228e-16       3.072888637406e-16 
 1545       9.034031083593e-11       8.498712019517e-16       3.046880829578e-16 
 1546       8.989963266851e-11       8.475980787951e-16       3.021001846955e-16 
 1547       8.945667448950e-11       8.453321860027e-16       2.995266208231e-16 
 1548       8.901155420425e-11       8.430734928807e-16       2.969688504501e-16 
 1549       8.856439034845e-11       8.408219683913e-16       2.944283399376e-16 
 1550       8.811530208906e-11       8.385775811518e-16       2.919065629099e-16 
 1551       8.766440922538e-11       8.363402994342e-16       2.894050002659e-16 
 1552       8.721183219007e-11       8.341100911642e-16       2.869251401909e-16 
 1553       8.675769205017e-11       8.318869239210e-16       2.844684781678e-16 
 1554       8.630211050813e-11       8.296707649360e-16       2.820365169888e-16 
 1555       8.584520990283e-11       8.274615810925e-16       2.796307667670e-16 
 1556       8.538711321060e-11       8.252593389252e-16       2.772527449477e-16 
 1557       8.492794404627e-11       8.230640046190e-16       2.749039763200e-16 
 1558       8.446782233788e-11       8.208755467439e-16       2.725856189929e-16 
 1559       8.400685130457e-11       8.186939444871e-16       2.702973384585e-16 
 1560       8.354513035851e-11       8.165191794970e-16       2.680384229803e-16 
 1561       8.308275942084e-11       8.143512331541e-16       2.658081566620e-16 
 1562       8.261983892251e-11       8.121900865703e-16       2.636058194412e-16 
 1563       8.215646980509e-11       8.100357205891e-16       2.614306870818e-16 
 1564       8.169275352158e-11       8.078881157843e-16       2.592820311678e-16 
 1565       8.122879203720e-11       8.057472524598e-16       2.571591190955e-16 
 1566       8.076468783024e-11       8.036131106489e-16       2.550612140673e-16 
 1567       8.030054389283e-11       8.014856701141e-16       2.529875750842e-16 
 1568       7.983646373177e-11       7.993649103462e-16       2.509374569391e-16 
 1569       7.937255136936e-11       7.972508105638e-16       2.489101102101e-16 
 1570       7.890891134416e-11       7.951433497128e-16       2.469047812528e-16 
 1571       7.844564871186e-11       7.930425064662e-16       2.449207121942e-16 
 1572       7.798286904604e-11       7.909482592229e-16       2.429571409251e-16 
 1573       7.752067843903e-11       7.888605861075e-16       2.410133010936e-16 
 1574       7.705918350267e-11       7.867794649701e-16       2.390884220979e-16 
 1575       7.659849136915e-11       7.847048733850e-16       2.371817290794e-16 
 1576       7.613870969183e-11       7.826367886509e-16       2.352924429157e-16 
 1577       7.567994664603e-11       7.805751877898e-16       2.334197802139e-16 
 1578       7.522231092984e-11       7.785200475467e-16       2.315629533031e-16 
 1579       7.476591176494e-11       7.764713443893e-16       2.297211702282e-16 
 1580       7.431085889743e-11       7.744290545068e-16       2.278936347422e-16 
 1581       7.385726259860e-11       7.723931538100e-16       2.260795463000e-16 
 1582       7.340523366577e-11       7.703636179305e-16       2.242781000506e-16 
 1583       7.295488342308e-11       7.683404222201e-16       2.224884868309e-16 
 1584       7.250632372233e-11       7.663235417503e-16       2.207098931583e-16 
 1585       7.205966694377e-11       7.643129513119e-16       2.189415012240e-16 
 1586       7.161502599691e-11       7.623086254141e-16       2.171824888859e-16 
 1587       7.117251432135e-11       7.603105382845e-16       2.154320296616e-16 
 1588       7.073224588755e-11       7.583186638680e-16       2.136892927217e-16 
 1589       7.029433519770e-11       7.563329758266e-16       2.119534428825e-16 
 1590       6.985889728647e-11       7.543534475388e-16       2.102236405994e-16 
 1591       6.942604772186e-11       7.523800520988e-16       2.084990419597e-16 
 1592       6.899590260602e-11       7.504127623166e-16       2.067787986757e-16 
 1593       6.856857857602e-11       7.484515507165e-16       2.050620580779e-16 
 1594       6.814419280467e-11       7.464963895375e-16       2.033479631078e-16 
 1595       6.772286300138e-11       7.445472507322e-16       2.016356523111e-16 
 1596       6.730470741291e-11       7.426041059663e-16       1.999242598309e-16 
 1597       6.688983288298e-11       7.406669288600e-16       1.982130464546e-16 
 1598       6.647829890980e-11       7.387357017347e-16       1.965017940837e-16 
 1599       6.607015326090e-11       7.368104089269e-16       1.947904148639e-16 
 1600       6.566544388475e-11       7.348910345518e-16       1.930788204578e-16 
 1601       6.526421891097e-11       7.329775625024e-16       1.913669220446e-16 
 1602       6.486652665061e-11       7.310699764496e-16       1.896546303186e-16 
 1603       6.447241559640e-11       7.291682598414e-16       1.879418554892e-16 
 1604       6.408193442296e-11       7.272723959028e-16       1.862285072793e-16 
 1605       6.369513198712e-11       7.253823676350e-16       1.845144949252e-16 
 1606       6.331205732810e-11       7.234981578151e-16       1.827997271754e-16 
 1607       6.293275966779e-11       7.216197489957e-16       1.810841122900e-16 
 1608       6.255728841100e-11       7.197471235046e-16       1.793675580399e-16 
 1609       6.218569314572e-11       7.178802634440e-16       1.776499717057e-16 
 1610       6.181802364334e-11       7.160191506903e-16       1.759312600774e-16 
 1611       6.145432985891e-11       7.141637668938e-16       1.742113294534e-16 
 1612       6.109466193141e-11       7.123140934778e-16       1.724900856397e-16 
 1613       6.073907018398e-11       7.104701116388e-16       1.707674339488e-16 
 1614       6.038760512418e-11       7.086318023454e-16       1.690432791996e-16 
 1615       6.004031744420e-11       7.067991463384e-16       1.673175257160e-16 
 1616       5.969725802119e-11       7.049721241300e-16       1.655900773264e-16 
 1617       5.935847791743e-11       7.031507160036e-16       1.638608373628e-16 
 1618       5.902402838061e-11       7.013349020133e-16       1.621297086602e-16 
 1619       5.869396084411e-11       6.995246619831e-16       1.603965935555e-16 
 1620       5.836832692717e-11       6.977199755072e-16       1.586613938870e-16 
 1621       5.804717843525e-11       6.959208219490e-16       1.569240109933e-16 
 1622       5.773056736017e-11       6.941271804407e-16       1.551843457130e-16 
 1623       5.741854588042e-11       6.923390298830e-16       1.534422983833e-16 
 1624       5.711116636141e-11       6.905563489449e-16       1.516977688398e-16 
 1625       5.680848135570e-11       6.887791160626e-16       1.499506564151e-16 
 1626       5.651054360325e-11       6.870073094398e-16       1.482008599387e-16 
 1627       5.621740603168e-11       6.852409070466e-16       1.464482777356e-16 
 1628       5.592912175652e-11       6.834798866197e-16       1.446928076259e-16 
 1629       5.564574408145e-11       6.817242256613e-16       1.429343469239e-16 
 1630       5.536732649855e-11       6.799739014395e-16       1.411727924370e-16 
 1631       5.509392268856e-11       6.782288909868e-16       1.394080404656e-16 
 1632       5.482558652111e-11       6.764891711005e-16       1.376399868017e-16 
 1633       5.456237205500e-11       6.747547183422e-16       1.358685267282e-16 
 1634       5.430433353841e-11       6.730255090368e-16       1.340935550185e-16 
 1635       5.405152540920e-11       6.713015192725e-16       1.323149659353e-16 
 1636       5.380399001035e-11       6.695827267482e-16       1.305327549186e-16 
 1637       5.356172061585e-11       6.678691163348e-16       1.287473246458e-16 
 1638       5.332469807472e-11       6.661606745625e-16       1.269591817071e-16 
 1639       5.309290306540e-11       6.644573877774e-16       1.251688351688e-16 
 1640       5.286631609547e-11       6.627592421410e-16       1.233767965771e-16 
 1641       5.264491750137e-11       6.610662236298e-16       1.215835799622e-16 
 1642       5.242868744808e-11       6.593783180353e-16       1.197897018414e-16 
 1643       5.221760592880e-11       6.576955109630e-16       1.179956812237e-16 
 1644       5.201165276470e-11       6.560177878328e-16       1.162020396127e-16 
 1645       5.181080760457e-11       6.543451338780e-16       1.144093010112e-16 
 1646       5.161504992453e-11       6.526775341453e-16       1.126179919242e-16 
 1647       5.142435902776e-11       6.510149734943e-16       1.108286413633e-16 
 1648       5.123871404415e-11       6.493574365972e-16       1.090417808500e-16 
 1649       5.105809393005e-11       6.477049079386e-16       1.072579444199e-16 
 1650       5.088247746791e-11       6.460573718148e-16       1.054776686261e-16 
 1651       5.071184326605e-11       6.444148123336e-16       1.037014925429e-16 
 1652       5.054616975828e-11       6.427772134142e-16       1.019299577702e-16 
 1653       5.038543520369e-11       6.411445587864e-16       1.001636084365e-16 
 1654       5.022961768625e-11       6.395168319906e-16       9.840299120317e-17 
 1655       5.007869511459e-11       6.378940163773e-16       9.664865526788e-17 
 1656       4.993264522165e-11       6.362760951066e-16       9.490115236870e-17 
 1657       4.979144556440e-11       6.346630511483e-16       9.316103678764e-17 
 1658       4.965507352354e-11       6.330548672808e-16       9.142886535449e-17 
 1659       4.952350630319e-11       6.314515260916e-16       8.970519745057e-17 
 1660       4.939672093060e-11       6.298530099765e-16       8.799059501250e-17 
 1661       4.927469425581e-11       6.282593011389e-16       8.628562253600e-17 
 1662       4.915740295143e-11       6.266703815902e-16       8.459084707960e-17 
 1663       4.904482351226e-11       6.250862331490e-16       8.290683826845e-17 
 1664       4.893693225500e-11       6.235068374407e-16       8.123416829807e-17 
 1665       4.883370531802e-11       6.219321758973e-16       7.957341193813e-17 
 1666       4.873511866095e-11       6.203622297570e-16       7.792514653620e-17 
 1667       4.864114806448e-11       6.187969800639e-16       7.628995202153e-17 
 1668       4.855176912999e-11       6.172364076676e-16       7.466841090881e-17 
 1669       4.846695727927e-11       6.156804932227e-16       7.306110830193e-17 
 1670       4.838668775423e-11       6.141292171887e-16       7.146863189779e-17 
 1671       4.831093561660e-11       6.125825598295e-16       6.989157198999e-17 
 1672       4.823967574761e-11       6.110405012131e-16       6.833052147267e-17 
 1673       4.817288284769e-11       6.095030212111e-16       6.678607584426e-17 
 1674       4.811053143620e-11       6.079700994986e-16       6.525883321119e-17 
 1675       4.805258948446e-11       6.064417170886e-16       6.374931163189e-17 
 1676       4.799899925481e-11       6.049178609518e-16       6.225770035125e-17 
 1677       4.794969629360e-11       6.033985194366e-16       6.078410640073e-17 
 1678       4.790461578206e-11       6.018836807373e-16       5.932863706117e-17 
 1679       4.786369253571e-11       6.003733328942e-16       5.789139986305e-17 
 1680       4.782686100382e-11       5.988674637926e-16       5.647250258674e-17 
 1681       4.779405526880e-11       5.973660611633e-16       5.507205326272e-17 
 1682       4.776520904565e-11       5.958691125819e-16       5.369016017179e-17 
 1683       4.774025568137e-11       5.943766054685e-16       5.232693184535e-17 
 1684       4.771912815442e-11       5.928885270874e-16       5.098247706560e-17 
 1685       4.770175907410e-11       5.914048645472e-16       4.965690486580e-17 
 1686       4.768808068001e-11       5.899256047999e-16       4.835032453046e-17 
 1687       4.767802484147e-11       5.884507346411e-16       4.706284559563e-17 
 1688       4.767152305694e-11       5.869802407092e-16       4.579457784908e-17 
 1689       4.766850645345e-11       5.855141094859e-16       4.454563133059e-17 
 1690       4.766890578603e-11       5.840523272952e-16       4.331611633212e-17 
 1691       4.767265143714e-11       5.825948803032e-16       4.210614339811e-17 
 1692       4.767967341608e-11       5.811417545183e-16       4.091582332567e-17 
 1693       4.768990135843e-11       5.796929357903e-16       3.974526716480e-17 
 1694       4.770326452548e-11       5.782484098105e-16       3.859458621870e-17 
 1695       4.771969180365e-11       5.768081621113e-16       3.746389204390e-17 
 1696       4.773911170392e-11       5.753721780659e-16       3.635329645057e-17 
 1697       4.776145236125e-11       5.739404428880e-16       3.526291150275e-17 
 1698       4.778664153401e-11       5.725129416315e-16       3.419284951854e-17 
 1699       4.781460660343e-11       5.710896591902e-16       3.314322307035e-17 
 1700       4.784527457297e-11       5.696705802977e-16       3.211414498517e-17 
 1701       4.787857206782e-11       5.682556895268e-16       3.110572834475e-17 
 1702       4.791442533425e-11       5.668449712895e-16       3.011808648589e-17 
 1703       4.795276023912e-11       5.654384098364e-16       2.915133300060e-17 
 1704       4.799350226922e-11       5.640359892568e-16       2.820558173643e-17 
 1705       4.803657653077e-11       5.626376934780e-16       2.728094679660e-17 
 1706       4.808190774880e-11       5.612435062653e-16       2.637754254032e-17 
 1707       4.812942026660e-11       5.598534112216e-16       2.549548358299e-17 
 1708       4.817903804515e-11       5.584673917873e-16       2.463488479640e-17 
 1709       4.823068466251e-11       5.570854312395e-16       2.379586130902e-17 
 1710       4.828428331329e-11       5.557075126923e-16       2.297852850622e-17 
 1711       4.833975680807e-11       5.543336190962e-16       2.218300203048e-17 
 1712       4.839702757281e-11       5.529637332378e-16       2.140939778163e-17 
 1713       4.845601764826e-11       5.515978377397e-16       2.065783191712e-17 
 1714       4.851665039514e-11       5.502359163427e-16       1.992836912396e-17 
 1715       4.857885562652e-11       5.488779577662e-16       1.922086695143e-17 
 1716       4.864256451809e-11       5.475239518800e-16       1.853513015002e-17 
 1717       4.870770790591e-11       5.461738884250e-16       1.787096227713e-17 
 1718       4.877421628593e-11       5.448277570121e-16       1.722816569525e-17 
 1719       4.884201981348e-11       5.434855471230e-16       1.660654157004e-17 
 1720       4.891104830277e-11       5.421472481089e-16       1.600588986845e-17 
 1721       4.898123122637e-11       5.408128491911e-16       1.542600935690e-17 
 1722       4.905249771472e-11       5.394823394603e-16       1.486669759931e-17 
 1723       4.912477655564e-11       5.381557078765e-16       1.432775095531e-17 
 1724       4.919799619380e-11       5.368329432688e-16       1.380896457830e-17 
 1725       4.927208473021e-11       5.355140343351e-16       1.331013241360e-17 
 1726       4.934696992177e-11       5.341989696419e-16       1.283104719659e-17 
 1727       4.942257918071e-11       5.328877376239e-16       1.237150045079e-17 
 1728       4.949883957410e-11       5.315803265841e-16       1.193128248600e-17 
 1729       4.957567782336e-11       5.302767246933e-16       1.151018239643e-17 
 1730       4.965302030376e-11       5.289769199899e-16       1.110798805882e-17 
 1731       4.973079304390e-11       5.276809003798e-16       1.072448613055e-17 
 1732       4.980892172519e-11       5.263886536358e-16       1.035946204779e-17 
 1733       4.988733168141e-11       5.251001673980e-16       1.001270002359e-17 
 1734       4.996594789814e-11       5.238154291729e-16       9.683983046004e-18 
 1735       5.004469501228e-11       5.225344263335e-16       9.373092876244e-18 
 1736       5.012349731155e-11       5.212571461190e-16       9.079810046771e-18 
 1737       5.020227873400e-11       5.199835756347e-16       8.803913859429e-18 
 1738       5.028096286747e-11       5.187137018516e-16       8.545182383566e-18 
 1739       5.035947294912e-11       5.174475116060e-16       8.303392454158e-18 
 1740       5.043773186491e-11       5.161849915996e-16       8.078319669925e-18 
 1741       5.051566214910e-11       5.149261283992e-16       7.869738391461e-18 
 1742       5.059318598376e-11       5.136709084363e-16       7.677421739350e-18 
 1743       5.067022519823e-11       5.124193180069e-16       7.501141592292e-18 
 1744       5.074670126864e-11       5.111713432714e-16       7.340668585222e-18 
 1745       5.082253531744e-11       5.099269702542e-16       7.195772107435e-18 
 1746       5.089764811283e-11       5.086861848436e-16       7.066220300706e-18 
 1747       5.097196006829e-11       5.074489727915e-16       6.951780057414e-18 
 1748       5.104539124210e-11       5.062153197130e-16       6.852217018662e-18 
 1749       5.111786133678e-11       5.049852110865e-16       6.767295572401e-18 
 1750       5.118928969864e-11       5.037586322534e-16       6.696778851551e-18 
 1751       5.125959531724e-11       5.025355684174e-16       6.640428732124e-18 
 1752       5.132869682493e-11       5.013160046448e-16       6.598005831344e-18 
 1753       5.139652001427e-11       5.000999269434e-16       6.569266372419e-18 
 1754       5.146302046022e-11       4.988873255098e-16       6.553952753996e-18 
 1755       5.152816108583e-11       4.976781915086e-16       6.551802898247e-18 
 1756       5.159190466112e-11       4.964725159954e-16       6.562553375080e-18 
 1757       5.165421380296e-11       4.952702899171e-16       6.585939400134e-18 
 1758       5.171505097477e-11       4.940715041107e-16       6.621694832785e-18 
 1759       5.177437848639e-11       4.928761493041e-16       6.669552174143e-18 
 1760       5.183215849381e-11       4.916842161153e-16       6.729242565051e-18 
 1761       5.188835299898e-11       4.904956950525e-16       6.800495784086e-18 
 1762       5.194292384962e-11       4.893105765137e-16       6.883040245559e-18 
 1763       5.199583273896e-11       4.881288507868e-16       6.976602997515e-18 
 1764       5.204704120560e-11       4.869505080489e-16       7.080909719731e-18 
 1765       5.209651063323e-11       4.857755383667e-16       7.195684721719e-18 
 1766       5.214420225047e-11       4.846039316958e-16       7.320650940722e-18 
 1767       5.219007713063e-11       4.834356778810e-16       7.455529939717e-18 
 1768       5.223409619152e-11       4.822707666556e-16       7.600041905414e-18 
 1769       5.227622019521e-11       4.811091876415e-16       7.753905646255e-18 
